date,code,name,close_price,total_score
20260514,688433,华曙高科,97.82,29.8
20260515,688433,华曙高科,97.01,35.41
20260518,688433,华曙高科,93.77,24.61
20260519,688433,华曙高科,94.17,20.01
20260520,688433,华曙高科,96.45,16.01
20260521,688433,华曙高科,93.4,22.01
20260522,688433,华曙高科,102.21,24.81
20260525,688433,华曙高科,109.5,29.59
20260512,688439,振华风光,51.62,17.36
20260513,688439,振华风光,52.05,18.35
20260514,688439,振华风光,51.2,14.26
20260515,688439,振华风光,52.14,11.35
20260518,688439,振华风光,51.07,6.77
20260519,688439,振华风光,52.49,17.35
20260520,688439,振华风光,52.72,13.14
20260521,688439,振华风光,51.24,13.46
20260522,688439,振华风光,52.46,14.06
20260525,688439,振华风光,54.65,19.82
20260512,688443,智翔金泰,31.2,37.62
20260513,688443,智翔金泰,30.85,31.42
20260514,688443,智翔金泰,30.08,27.62
20260515,688443,智翔金泰,30.44,28.62
20260518,688443,智翔金泰,29.83,21.42
20260519,688443,智翔金泰,29.44,19.72
20260520,688443,智翔金泰,29.25,20.72
20260521,688443,智翔金泰,29.39,25.82
20260522,688443,智翔金泰,29.75,27.02
20260525,688443,智翔金泰,29.83,28.62
20260512,688472,阿特斯,15.47,49.01
20260513,688472,阿特斯,15.26,49.82
20260514,688472,阿特斯,15.33,50.42
20260515,688472,阿特斯,14.64,50.28
20260518,688472,阿特斯,14.91,39.26
20260519,688472,阿特斯,14.64,36.28
20260520,688472,阿特斯,15.05,43.44
20260521,688472,阿特斯,14.06,33.54
20260522,688472,阿特斯,14.44,34.64
20260525,688472,阿特斯,13.8,33.76
20260512,688484,南芯科技,45.42,33.03
20260513,688484,南芯科技,45.89,31.02
20260514,688484,南芯科技,47.2,30.99
20260515,688484,南芯科技,47.06,33.89
20260518,688484,南芯科技,44.65,24.55
20260519,688484,南芯科技,46.06,26.42
20260520,688484,南芯科技,48.0,31.57
20260521,688484,南芯科技,44.38,23.76
20260522,688484,南芯科技,45.33,26.26
20260525,688484,南芯科技,49.29,34.54
20260512,688486,龙迅股份,83.28,53.84
20260513,688486,龙迅股份,83.1,55.84
20260514,688486,龙迅股份,83.7,50.63
20260515,688486,龙迅股份,89.75,55.16
20260518,688486,龙迅股份,86.87,58.03
20260519,688486,龙迅股份,88.34,54.79
20260520,688486,龙迅股份,90.41,53.54
20260521,688486,龙迅股份,84.48,53.9
20260522,688486,龙迅股份,86.85,57.5
20260525,688486,龙迅股份,89.78,52.76
20260512,688498,源杰科技,1731.0,68.08
20260513,688498,源杰科技,1708.0,70.98
20260514,688498,源杰科技,1635.0,66.49
20260515,688498,源杰科技,1565.98,56.19
20260518,688498,源杰科技,1058.08,46.13
20260519,688498,源杰科技,1068.0,47.23
20260520,688498,源杰科技,1114.94,50.23
20260521,688498,源杰科技,1038.04,53.03
20260522,688498,源杰科技,1066.4,53.13
20260525,688498,源杰科技,1084.16,55.23
20260512,688502,茂莱光学,561.0,28.7
20260513,688502,茂莱光学,581.0,31.7
20260514,688502,茂莱光学,551.04,35.3
20260515,688502,茂莱光学,564.01,31.8
20260518,688502,茂莱光学,539.75,25.4
20260519,688502,茂莱光学,538.0,23.6
20260520,688502,茂莱光学,585.11,24.7
20260521,688502,茂莱光学,523.68,20.31
20260522,688502,茂莱光学,537.0,21.11
20260525,688502,茂莱光学,522.0,17.31
20260512,688503,聚和材料,113.8,60.46
20260513,688503,聚和材料,112.06,63.47
20260514,688503,聚和材料,114.02,62.06
20260515,688503,聚和材料,115.23,65.05
20260518,688503,聚和材料,111.0,56.38
20260519,688503,聚和材料,111.05,52.38
20260520,688503,聚和材料,116.2,58.94
20260521,688503,聚和材料,109.0,60.19
20260522,688503,聚和材料,108.7,61.79
20260525,688503,聚和材料,114.44,63.55
20260512,688506,百利天恒,263.1,20.03
20260513,688506,百利天恒,264.6,19.03
20260514,688506,百利天恒,258.75,14.03
20260515,688506,百利天恒,259.79,19.03
20260518,688506,百利天恒,252.47,11.03
20260519,688506,百利天恒,247.03,10.03
20260520,688506,百利天恒,247.31,13.13
20260521,688506,百利天恒,250.1,16.13
20260522,688506,百利天恒,240.06,15.83
20260525,688506,百利天恒,233.0,10.93
20260512,688515,裕太微,209.9,61.16
20260513,688515,裕太微,215.8,59.16
20260514,688515,裕太微,210.1,61.16
20260515,688515,裕太微,209.99,61.16
20260518,688515,裕太微,212.49,50.16
20260519,688515,裕太微,225.03,52.16
20260520,688515,裕太微,238.54,59.16
20260521,688515,裕太微,217.0,62.16
20260522,688515,裕太微,216.08,62.16
20260525,688515,裕太微,227.37,51.16
20260512,688516,奥特维,86.78,36.66
20260513,688516,奥特维,87.22,34.65
20260514,688516,奥特维,88.86,35.22
20260515,688516,奥特维,82.16,31.77
20260518,688516,奥特维,78.5,22.46
20260519,688516,奥特维,77.29,20.89
20260520,688516,奥特维,80.75,24.8
20260521,688516,奥特维,76.46,20.91
20260522,688516,奥特维,77.8,20.21
20260525,688516,奥特维,75.66,22.23
20260512,688519,南亚新材,197.75,64.07
20260513,688519,南亚新材,201.5,66.07
20260514,688519,南亚新材,180.6,55.9
20260515,688519,南亚新材,182.3,52.4
20260518,688519,南亚新材,181.95,51.4
20260519,688519,南亚新材,185.5,48.4
20260520,688519,南亚新材,186.95,50.39
20260521,688519,南亚新材,183.0,60.7
20260522,688519,南亚新材,201.93,64.5
20260525,688519,南亚新材,197.3,63.27
20260512,688522,纳睿雷达,34.18,36.77
20260513,688522,纳睿雷达,35.06,38.96
20260514,688522,纳睿雷达,33.42,34.78
20260515,688522,纳睿雷达,33.98,36.87
20260518,688522,纳睿雷达,33.97,30.27
20260519,688522,纳睿雷达,34.58,40.67
20260520,688522,纳睿雷达,34.72,32.67
20260521,688522,纳睿雷达,33.22,31.68
20260522,688522,纳睿雷达,33.9,32.38
20260525,688522,纳睿雷达,33.67,31.38
20260512,688523,航天环宇,86.05,34.95
20260513,688523,航天环宇,84.65,35.95
20260514,688523,航天环宇,77.4,35.15
20260515,688523,航天环宇,74.97,26.75
20260518,688523,航天环宇,73.73,17.35
20260519,688523,航天环宇,70.75,15.55
20260520,688523,航天环宇,69.53,10.15
20260521,688523,航天环宇,66.67,10.95
20260522,688523,航天环宇,68.02,12.15
20260525,688523,航天环宇,68.02,15.35
20260512,688536,思瑞浦,296.5,65.8
20260513,688536,思瑞浦,302.0,65.8
20260514,688536,思瑞浦,295.14,67.81
20260515,688536,思瑞浦,307.2,61.8
20260518,688536,思瑞浦,293.62,61.81
20260519,688536,思瑞浦,304.28,57.9
20260520,688536,思瑞浦,314.3,58.9
20260521,688536,思瑞浦,289.7,59.91
20260522,688536,思瑞浦,298.99,63.01
20260525,688536,思瑞浦,321.28,61.3
20260512,688543,国科军工,63.27,27.13
20260513,688543,国科军工,63.0,32.15
20260514,688543,国科军工,60.36,34.87
20260515,688543,国科军工,60.58,28.26
20260518,688543,国科军工,60.0,24.29
20260519,688543,国科军工,60.44,31.87
20260520,688543,国科军工,60.4,29.27
20260521,688543,国科军工,57.92,33.4
20260522,688543,国科军工,47.43,32.0
20260525,688543,国科军工,47.66,29.67
20260512,688548,广钢气体,28.31,41.79
20260513,688548,广钢气体,29.41,48.38
20260514,688548,广钢气体,30.05,47.97
20260515,688548,广钢气体,31.9,63.65
20260518,688548,广钢气体,33.02,61.43
20260519,688548,广钢气体,34.78,58.62
20260520,688548,广钢气体,34.16,65.42
20260521,688548,广钢气体,30.75,47.66
20260522,688548,广钢气体,29.86,47.66
20260525,688548,广钢气体,30.09,39.67
20260512,688549,中巨芯,12.72,61.55
20260513,688549,中巨芯,13.37,57.55
20260514,688549,中巨芯,13.99,59.55
20260515,688549,中巨芯,16.79,61.55
20260518,688549,中巨芯,18.62,62.05
20260519,688549,中巨芯,17.2,63.05
20260520,688549,中巨芯,17.92,56.05
20260521,688549,中巨芯,15.75,54.55
20260522,688549,中巨芯,16.3,54.55
20260525,688549,中巨芯,15.99,48.55
20260512,688552,航天南湖,39.92,11.15
20260513,688552,航天南湖,39.73,8.15
20260514,688552,航天南湖,37.65,7.65
20260515,688552,航天南湖,37.91,8.15
20260518,688552,航天南湖,37.29,3.56
20260519,688552,航天南湖,36.37,5.16
20260520,688552,航天南湖,36.27,6.16
20260521,688552,航天南湖,35.08,7.17
20260522,688552,航天南湖,35.22,9.17
20260525,688552,航天南湖,34.7,2.17
20260512,688559,海目星,65.57,64.3
20260513,688559,海目星,66.78,64.3
20260514,688559,海目星,66.8,59.9
20260515,688559,海目星,66.82,59.5
20260518,688559,海目星,65.82,54.1
20260519,688559,海目星,65.79,55.7
20260520,688559,海目星,65.58,50.8
20260521,688559,海目星,67.12,53.8
20260522,688559,海目星,69.29,60.9
20260525,688559,海目星,70.84,57.6
20260512,688567,孚能科技,13.72,17.91
20260513,688567,孚能科技,13.73,18.91
20260514,688567,孚能科技,13.3,13.81
20260515,688567,孚能科技,13.39,19.11
20260518,688567,孚能科技,13.69,20.11
20260519,688567,孚能科技,13.83,23.51
20260520,688567,孚能科技,14.11,24.91
20260521,688567,孚能科技,14.49,26.31
20260522,688567,孚能科技,14.7,27.11
20260525,688567,孚能科技,14.12,28.01
20260512,688575,亚辉龙,13.17,16.55
20260513,688575,亚辉龙,12.99,20.55
20260514,688575,亚辉龙,12.48,23.17
20260515,688575,亚辉龙,12.5,20.67
20260518,688575,亚辉龙,12.19,14.67
20260519,688575,亚辉龙,12.35,17.77
20260520,688575,亚辉龙,12.09,14.78
20260521,688575,亚辉龙,11.53,17.79
20260522,688575,亚辉龙,11.23,17.79
20260525,688575,亚辉龙,11.09,13.81
20260512,688584,上海合晶,27.72,40.57
20260513,688584,上海合晶,27.26,36.58
20260514,688584,上海合晶,26.26,35.01
20260515,688584,上海合晶,26.31,27.21
20260518,688584,上海合晶,25.19,27.24
20260519,688584,上海合晶,26.8,25.39
20260520,688584,上海合晶,32.16,39.47
20260521,688584,上海合晶,26.9,29.19
20260522,688584,上海合晶,26.65,31.59
20260525,688584,上海合晶,27.73,32.57
20260512,688586,江航装备,14.27,28.99
20260513,688586,江航装备,14.53,29.99
20260514,688586,江航装备,14.19,25.8
20260515,688586,江航装备,14.22,18.3
20260518,688586,江航装备,13.72,16.11
20260519,688586,江航装备,15.0,29.18
20260520,688586,江航装备,14.56,23.79
20260521,688586,江航装备,13.71,19.21
20260522,688586,江航装备,13.86,19.81
20260525,688586,江航装备,14.51,29.49
20260512,688591,泰凌微,35.97,17.26
20260513,688591,泰凌微,36.75,21.23
20260514,688591,泰凌微,36.22,20.25
20260515,688591,泰凌微,36.94,17.82
20260518,688591,泰凌微,36.32,10.84
20260519,688591,泰凌微,38.52,23.36
20260520,688591,泰凌微,40.12,16.21
20260521,688591,泰凌微,39.17,28.04
20260522,688591,泰凌微,39.1,30.34
20260525,688591,泰凌微,39.92,23.21
20260512,688596,正帆科技,35.96,32.06
20260513,688596,正帆科技,38.46,32.62
20260514,688596,正帆科技,46.15,39.13
20260515,688596,正帆科技,48.27,35.81
20260518,688596,正帆科技,49.1,28.41
20260519,688596,正帆科技,49.5,30.0
20260520,688596,正帆科技,50.21,31.0
20260521,688596,正帆科技,45.41,22.44
20260522,688596,正帆科技,46.74,21.84
20260525,688596,正帆科技,46.3,23.43
20260512,688612,威迈斯,31.19,28.42
20260513,688612,威迈斯,31.5,33.2
20260514,688612,威迈斯,31.18,29.53
20260515,688612,威迈斯,32.01,34.05
20260518,688612,威迈斯,30.98,29.94
20260519,688612,威迈斯,30.76,27.96
20260520,688612,威迈斯,32.31,43.53
20260521,688612,威迈斯,33.14,45.85
20260522,688612,威迈斯,36.14,45.85
20260525,688612,威迈斯,34.61,48.88
20260512,688630,芯碁微装,277.3,59.8
20260513,688630,芯碁微装,284.56,61.99
20260514,688630,芯碁微装,267.13,61.42
20260515,688630,芯碁微装,264.0,61.43
20260518,688630,芯碁微装,263.61,53.83
20260519,688630,芯碁微装,279.3,61.4
20260520,688630,芯碁微装,291.39,62.58
20260521,688630,芯碁微装,268.25,66.02
20260522,688630,芯碁微装,298.3,66.62
20260525,688630,芯碁微装,306.8,63.56
20260512,688631,莱斯信息,56.71,34.17
20260513,688631,莱斯信息,57.73,32.76
20260514,688631,莱斯信息,56.32,26.67
20260515,688631,莱斯信息,57.35,27.06
20260518,688631,莱斯信息,56.1,21.48
20260519,688631,莱斯信息,57.46,33.06
20260520,688631,莱斯信息,56.44,20.87
20260521,688631,莱斯信息,53.75,23.0
20260522,688631,莱斯信息,54.56,23.6
20260525,688631,莱斯信息,54.39,24.6
20260512,688639,华恒生物,26.44,13.96
20260513,688639,华恒生物,26.09,13.98
20260514,688639,华恒生物,26.1,16.98
20260515,688639,华恒生物,27.18,20.53
20260518,688639,华恒生物,26.47,14.36
20260519,688639,华恒生物,26.55,23.56
20260520,688639,华恒生物,26.21,19.37
20260521,688639,华恒生物,25.41,16.01
20260522,688639,华恒生物,25.6,15.61
20260525,688639,华恒生物,25.44,12.01
20260512,688652,京仪装备,142.06,59.86
20260513,688652,京仪装备,152.0,59.84
20260514,688652,京仪装备,149.8,61.55
20260515,688652,京仪装备,164.91,66.73
20260518,688652,京仪装备,158.83,63.64
20260519,688652,京仪装备,166.29,56.03
20260520,688652,京仪装备,171.33,60.03
20260521,688652,京仪装备,157.0,63.04
20260522,688652,京仪装备,153.8,63.04
20260525,688652,京仪装备,154.5,50.04
20260512,688658,悦康药业,22.16,43.96
20260513,688658,悦康药业,20.99,41.76
20260514,688658,悦康药业,20.24,37.96
20260515,688658,悦康药业,20.22,28.16
20260518,688658,悦康药业,19.37,28.86
20260519,688658,悦康药业,19.83,29.16
20260520,688658,悦康药业,19.01,29.16
20260521,688658,悦康药业,18.6,27.16
20260522,688658,悦康药业,18.66,26.76
20260525,688658,悦康药业,19.0,31.76
20260512,688660,电气风电,12.53,21.66
20260513,688660,电气风电,12.88,24.46
20260514,688660,电气风电,12.07,21.06
20260515,688660,电气风电,12.18,17.66
20260518,688660,电气风电,12.07,15.06
20260519,688660,电气风电,12.13,17.46
20260520,688660,电气风电,12.51,20.56
20260521,688660,电气风电,11.56,17.76
20260522,688660,电气风电,11.77,18.56
20260525,688660,电气风电,11.35,14.56
20260512,688686,奥普特,120.56,45.53
20260513,688686,奥普特,120.56,42.13
20260514,688686,奥普特,117.28,37.95
20260515,688686,奥普特,126.1,43.79
20260518,688686,奥普特,133.3,42.14
20260519,688686,奥普特,137.18,43.72
20260520,688686,奥普特,134.73,47.73
20260521,688686,奥普特,137.0,44.82
20260522,688686,奥普特,154.27,45.92
20260525,688686,奥普特,152.7,50.04
20260512,688690,纳微科技,34.48,56.04
20260513,688690,纳微科技,35.22,57.03
20260514,688690,纳微科技,34.31,54.04
20260515,688690,纳微科技,35.18,53.83
20260518,688690,纳微科技,35.86,55.02
20260519,688690,纳微科技,35.58,55.12
20260520,688690,纳微科技,37.05,60.1
20260521,688690,纳微科技,34.68,54.94
20260522,688690,纳微科技,36.21,55.74
20260525,688690,纳微科技,35.74,46.92
20260512,688696,极米科技,94.07,20.05
20260513,688696,极米科技,95.01,26.62
20260514,688696,极米科技,92.84,23.68
20260515,688696,极米科技,94.16,22.85
20260518,688696,极米科技,86.91,17.06
20260519,688696,极米科技,83.83,14.16
20260520,688696,极米科技,82.9,14.19
20260521,688696,极米科技,83.58,15.16
20260522,688696,极米科技,83.55,14.66
20260525,688696,极米科技,83.61,16.66
20260512,688698,伟创电气,72.48,26.53
20260513,688698,伟创电气,71.71,25.54
20260514,688698,伟创电气,68.88,21.98
20260515,688698,伟创电气,78.12,31.06
20260518,688698,伟创电气,76.94,29.27
20260519,688698,伟创电气,78.1,24.66
20260520,688698,伟创电气,81.59,30.22
20260521,688698,伟创电气,84.24,32.29
20260522,688698,伟创电气,85.4,33.49
20260525,688698,伟创电气,78.96,31.25
20260512,688700,东威科技,66.8,58.8
20260513,688700,东威科技,71.23,70.56
20260514,688700,东威科技,67.02,62.7
20260515,688700,东威科技,73.0,61.25
20260518,688700,东威科技,72.85,65.55
20260519,688700,东威科技,74.45,62.94
20260520,688700,东威科技,72.35,63.05
20260521,688700,东威科技,70.07,59.87
20260522,688700,东威科技,80.45,63.47
20260525,688700,东威科技,83.48,61.58
20260512,688717,艾罗能源,119.3,52.2
20260513,688717,艾罗能源,121.63,55.2
20260514,688717,艾罗能源,119.02,54.6
20260515,688717,艾罗能源,116.36,57.5
20260518,688717,艾罗能源,123.9,55.4
20260519,688717,艾罗能源,125.35,59.6
20260520,688717,艾罗能源,131.49,59.1
20260521,688717,艾罗能源,123.56,61.4
20260522,688717,艾罗能源,122.88,67.0
20260525,688717,艾罗能源,114.17,50.8
20260512,688726,拉普拉斯,72.56,35.35
20260513,688726,拉普拉斯,72.63,34.35
20260514,688726,拉普拉斯,72.6,31.35
20260515,688726,拉普拉斯,70.34,32.38
20260518,688726,拉普拉斯,72.12,20.36
20260519,688726,拉普拉斯,69.07,23.2
20260520,688726,拉普拉斯,67.82,19.21
20260521,688726,拉普拉斯,63.64,21.57
20260522,688726,拉普拉斯,70.26,24.17
20260525,688726,拉普拉斯,68.75,22.8
20260512,688739,成大生物,24.2,9.03
20260513,688739,成大生物,23.89,10.04
20260514,688739,成大生物,23.33,8.06
20260515,688739,成大生物,23.28,5.06
20260518,688739,成大生物,23.04,2.07
20260519,688739,成大生物,23.23,7.06
20260520,688739,成大生物,22.98,3.97
20260521,688739,成大生物,22.53,3.99
20260522,688739,成大生物,22.39,3.99
20260525,688739,成大生物,22.19,3.6
20260512,688766,普冉股份,398.85,57.56
20260513,688766,普冉股份,441.0,64.55
20260514,688766,普冉股份,421.77,65.56
20260515,688766,普冉股份,409.0,65.06
20260518,688766,普冉股份,413.0,57.06
20260519,688766,普冉股份,423.77,57.06
20260520,688766,普冉股份,425.0,53.06
20260521,688766,普冉股份,387.32,54.06
20260522,688766,普冉股份,407.32,54.06
20260525,688766,普冉股份,419.99,65.56
20260512,688776,国光电气,82.32,9.8
20260513,688776,国光电气,82.84,12.8
20260514,688776,国光电气,80.05,9.6
20260515,688776,国光电气,80.23,7.6
20260518,688776,国光电气,78.06,2.0
20260519,688776,国光电气,80.73,9.6
20260520,688776,国光电气,78.98,3.6
20260521,688776,国光电气,77.03,4.7
20260522,688776,国光电气,78.47,5.3
20260525,688776,国光电气,77.78,5.3
20260512,688779,五矿新能,10.19,43.31
20260513,688779,五矿新能,10.35,48.3
20260514,688779,五矿新能,10.04,45.82
20260515,688779,五矿新能,10.15,47.82
20260518,688779,五矿新能,9.92,40.63
20260519,688779,五矿新能,9.87,41.14
20260520,688779,五矿新能,9.91,45.33
20260521,688779,五矿新能,9.51,43.17
20260522,688779,五矿新能,9.68,43.97
20260525,688779,五矿新能,9.42,38.78
20260512,688789,宏华数科,60.34,10.59
20260513,688789,宏华数科,60.49,11.58
20260514,688789,宏华数科,58.9,9.14
20260515,688789,宏华数科,58.76,9.14
20260518,688789,宏华数科,56.68,10.62
20260519,688789,宏华数科,58.38,12.16
20260520,688789,宏华数科,59.2,12.13
20260521,688789,宏华数科,57.56,9.58
20260522,688789,宏华数科,58.19,9.08
20260525,688789,宏华数科,57.22,14.7
20260512,688798,艾为电子,71.93,27.11
20260513,688798,艾为电子,73.24,26.08
20260514,688798,艾为电子,73.58,25.08
20260515,688798,艾为电子,74.45,27.67
20260518,688798,艾为电子,72.85,20.99
20260519,688798,艾为电子,74.54,24.06
20260520,688798,艾为电子,75.35,24.65
20260521,688798,艾为电子,70.82,19.02
20260522,688798,艾为电子,73.18,18.12
20260525,688798,艾为电子,78.45,28.81
20260512,688800,瑞可达,136.75,40.77
20260513,688800,瑞可达,136.12,42.77
20260514,688800,瑞可达,134.53,43.18
20260515,688800,瑞可达,133.9,48.18
20260518,688800,瑞可达,144.77,37.14
20260519,688800,瑞可达,139.3,41.16
20260520,688800,瑞可达,140.43,41.16
20260521,688800,瑞可达,132.61,31.18
20260522,688800,瑞可达,136.73,30.18
20260525,688800,瑞可达,136.23,26.77
20260512,688981,中芯国际,121.98,50.39
20260513,688981,中芯国际,121.86,47.49
20260514,688981,中芯国际,117.9,44.49
20260515,688981,中芯国际,122.88,48.69
20260518,688981,中芯国际,117.62,40.79
20260519,688981,中芯国际,118.82,41.69
20260520,688981,中芯国际,133.81,58.09
20260521,688981,中芯国际,127.22,62.39
20260522,688981,中芯国际,131.33,62.89
20260525,688981,中芯国际,156.0,67.49
20260526,600176,中国巨石,41.28,75.21
20260526,603986,兆易创新,526.22,72.29
20260526,300394,天孚通信,406.76,71.43
20260526,688041,海光信息,341.16,70.87
20260526,601208,东材科技,53.3,70.85
20260526,300236,上海新阳,105.33,69.71
20260526,300502,新易盛,700.0,69.48
20260526,600183,生益科技,128.17,69.0
20260526,300475,香农芯创,194.93,68.79
20260526,600584,长电科技,88.19,68.57
20260526,603993,洛阳钼业,20.39,68.11
20260526,688981,中芯国际,149.18,67.99
20260526,300476,胜宏科技,392.95,67.71
20260526,301377,鼎泰高科,327.23,67.71
20260526,688001,华兴源创,80.68,67.37
20260526,603083,剑桥科技,204.94,66.87
20260526,300308,中际旭创,1103.0,66.78
20260526,300661,圣邦股份,116.66,66.74
20260526,688536,思瑞浦,305.02,66.5
20260526,688107,安路科技,46.94,66.5
20260526,002463,沪电股份,133.36,66.45
20260526,300408,三环集团,116.93,66.17
20260526,002859,洁美科技,63.17,65.87
20260526,300602,飞荣达,46.79,65.64
20260526,301511,德福科技,107.32,65.39
20260526,002916,深南电路,419.5,65.23
20260526,600203,福日电子,13.99,64.63
20260526,688200,华峰测控,442.01,64.0
20260526,688519,南亚新材,202.25,63.87
20260526,002245,蔚蓝锂芯,22.35,63.75
20260526,600186,莲花控股,13.19,63.7
20260526,000636,风华高科,41.7,63.47
20260526,688700,东威科技,84.56,63.47
20260526,002008,大族激光,135.45,63.4
20260526,601899,紫金矿业,32.9,63.24
20260526,000688,国城矿业,45.64,63.24
20260526,002545,东方铁塔,24.27,63.17
20260526,605376,博迁新材,159.5,63.13
20260526,301071,力量钻石,80.15,63.0
20260526,688630,芯碁微装,294.07,62.98
20260526,688008,澜起科技,272.29,62.76
20260526,301526,国际复材,22.8,62.74
20260526,601677,明泰铝业,19.62,62.65
20260526,688146,中船特气,142.0,62.61
20260526,688766,普冉股份,402.04,62.56
20260526,300033,同花顺,241.91,62.41
20260526,600999,招商证券,17.87,62.38
20260526,688012,中微公司,463.51,61.95
20260526,600726,华电能源,7.61,61.74
20260526,002079,苏州固锝,12.87,61.66
20260526,600552,凯盛科技,19.67,61.43
20260526,000975,山金国际,25.37,61.39
20260526,603256,宏和科技,183.9,61.35
20260526,301217,铜冠铜箔,102.45,61.2
20260526,688372,伟测科技,176.55,60.92
20260526,300821,东岳硅材,15.94,60.52
20260526,000408,藏格矿业,84.24,60.25
20260526,688256,寒武纪,1410.96,60.11
20260526,001337,四川黄金,57.17,60.0
20260526,300811,铂科新材,124.49,59.89
20260526,601600,中国铝业,12.09,59.77
20260526,001309,德明利,659.1,59.42
20260526,603259,药明康德,104.11,59.37
20260526,300184,力源信息,15.76,59.1
20260526,688390,固德威,138.53,59.08
20260526,601069,西部黄金,30.6,59.02
20260526,688333,铂力特,100.77,58.66
20260526,688362,甬矽电子,75.58,58.52
20260526,600489,中金黄金,24.66,58.51
20260526,688416,恒烁股份,122.22,58.2
20260526,601138,工业富联,69.98,58.06
20260526,300672,国科微,331.92,57.94
20260526,002421,达实智能,4.65,57.94
20260526,603588,高能环境,13.06,57.93
20260526,301031,中熔电气,170.03,57.73
20260526,002947,恒铭达,101.81,57.73
20260526,300323,华灿光电,17.06,57.7
20260526,300726,宏达电子,61.37,57.49
20260526,301371,敷尔佳,30.28,57.46
20260526,688300,联瑞新材,157.5,57.34
20260526,000737,北方铜业,14.7,57.33
20260526,688400,凌云光,68.6,57.18
20260526,688503,聚和材料,108.88,57.09
20260526,688652,京仪装备,149.8,57.05
20260526,688396,华润微,64.38,56.86
20260526,000100,TCL科技,4.65,56.84
20260526,605020,永和股份,33.78,56.74
20260526,600961,株冶集团,28.25,56.7
20260526,600522,中天科技,40.48,56.68
20260526,300687,赛意信息,31.9,56.66
20260526,002378,章源钨业,29.16,56.62
20260526,002384,东山精密,221.2,56.6
20260526,603283,赛腾股份,67.1,56.54
20260526,603663,三祥新材,58.3,56.47
20260526,301392,汇成真空,197.5,56.45
20260526,002747,埃斯顿,30.03,56.34
20260526,600869,远东股份,20.7,56.19
20260526,688003,天准科技,95.99,56.04
20260526,002516,旷达科技,6.55,55.94
20260526,301487,盟固利,26.52,55.88
20260526,002484,江海股份,61.45,55.8
20260526,600575,淮河能源,4.06,55.77
20260526,300953,震裕科技,245.0,55.57
20260526,300398,飞凯材料,40.15,55.57
20260526,300861,美畅股份,21.03,55.51
20260526,688127,蓝特光学,90.46,55.46
20260526,000712,锦龙股份,11.26,55.3
20260526,688498,源杰科技,1041.1,55.13
20260526,600301,华锡有色,61.22,54.99
20260526,603893,瑞芯微,195.84,54.93
20260526,003004,*ST声迅,54.74,54.9
20260526,603799,华友钴业,58.1,54.82
20260526,000807,云铝股份,31.69,54.81
20260526,600362,江西铜业,46.54,54.81
20260526,688690,纳微科技,36.39,54.71
20260526,002371,北方华创,670.25,54.65
20260526,600111,北方稀土,50.79,54.62
20260526,600039,四川路桥,8.57,54.5
20260526,600160,巨化股份,35.76,54.5
20260526,000519,中兵红箭,18.51,54.47
20260526,002049,紫光国微,82.95,54.45
20260526,300199,翰宇药业,25.34,54.39
20260526,688409,富创精密,164.0,54.0
20260526,002222,福晶科技,104.0,53.97
20260526,688559,海目星,67.85,53.8
20260526,601975,招商南油,5.31,53.62
20260526,002487,大金重工,77.6,53.62
20260526,000612,焦作万方,12.49,53.29
20260526,603005,晶方科技,45.1,52.73
20260526,300438,鹏辉能源,78.52,52.68
20260526,300779,惠城环保,92.15,52.6
20260526,688549,中巨芯,15.12,52.55
20260526,301500,飞南资源,26.7,52.41
20260526,002475,立讯精密,72.45,52.35
20260526,688048,长光华芯,357.8,52.28
20260526,688279,峰岹科技,243.7,52.04
20260526,002541,鸿路钢构,19.57,51.99
20260526,002192,融捷股份,83.1,51.93
20260526,000603,盛达资源,34.52,51.85
20260526,300666,江丰电子,197.09,51.85
20260526,002077,大港股份,18.46,51.79
20260526,002364,中恒电气,53.7,51.72
20260526,688515,裕太微,205.93,51.66
20260526,001339,智微智能,105.97,51.66
20260526,000811,冰轮环境,32.17,51.63
20260526,603638,艾迪精密,25.07,51.5
20260526,002338,奥普光电,62.2,51.33
20260526,002466,天齐锂业,66.4,51.3
20260526,002709,天赐材料,51.99,51.07
20260526,688686,奥普特,151.54,51.05
20260526,000792,盐湖股份,32.53,51.0
20260526,000966,长源电力,5.13,50.97
20260526,300059,东方财富,20.05,50.95
20260526,000880,潍柴重机,33.31,50.9
20260526,300613,富瀚微,62.82,50.65
20260526,301219,腾远钴业,82.68,50.62
20260526,600150,中国船舶,38.69,50.21
20260526,688313,仕佳光子,171.08,50.12
20260526,603688,石英股份,73.47,49.88
20260526,301055,张小泉,36.06,49.62
20260526,600595,中孚实业,7.61,49.6
20260526,000969,安泰科技,23.44,49.59
20260526,002716,湖南白银,10.28,49.4
20260526,688337,普源精电,62.9,49.37
20260526,600783,鲁信创投,23.88,49.17
20260526,601869,长飞光纤,363.93,49.17
20260526,600903,贵州燃气,10.03,49.1
20260526,300548,长芯博创,236.13,49.09
20260526,300620,光库科技,252.98,49.06
20260526,600066,宇通客车,32.76,49.05
20260526,603308,应流股份,70.56,48.92
20260526,600323,瀚蓝环境,30.49,48.89
20260526,001287,中电港,27.02,48.87
20260526,688331,荣昌生物,114.0,48.64
20260526,000672,上峰水泥,18.94,48.56
20260526,002979,雷赛智能,59.24,48.55
20260526,600596,新安股份,13.07,48.49
20260526,603156,养元饮品,44.14,48.42
